INFO: kbplacer_plugin_action.py:70: Plugin version: 0.14
INFO: kbplacer_plugin_action.py:71: Python version: '3.9.13 (v3.9.13:6de2ca5339, May 17 2022, 11:37:23) \n[Clang 13.0.0 (clang-1300.0.29.30)]'
INFO: kbplacer_plugin_action.py:72: KiCad version: 9.0.4 with 4.2.2a1 osx-cocoa (phoenix) wxWidgets 3.2.8
INFO: kbplacer_dialog.py:631: Language: en
INFO: kbplacer_plugin_action.py:80: GUI state: {"layout_path": "/Users/karthikkurapati/Downloads/keyboard-layout (1).json", "key_distance": [19.05, 19.05], "key_info": {"annotation_format": "MX{}", "position_option": "Default", "position": {"x": 0.0, "y": 0.0, "orientation": 180.0, "side": "Back"}, "template_path": ""}, "enable_diode_placement": true, "route_switches_with_diodes": true, "optimize_diodes_orientation": false, "diode_info": {"annotation_format": "D{}", "position_option": "Custom", "position": {"x": -3.1, "y": -1.25, "orientation": -90.0, "side": "Back"}, "template_path": ""}, "additional_elements": [{"annotation_format": "S{}", "position_option": "Custom", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}], "route_rows_and_columns": true, "template_path": "", "generate_outline": false, "outline_delta": 0.0}
DEBUG: key_placer.py:424: Set key 1U distance: 19050000/19050000
DEBUG: key_placer.py:141: Switches by nets: defaultdict(<class 'list'>, {frozenset({'col15', 'row5'}): ['MX81'], frozenset({'row5', 'col14'}): ['MX80'], frozenset({'row5', 'col13'}): ['MX79'], frozenset({'row5', 'col12'}): ['MX78'], frozenset({'row5', 'col11'}): ['MX77'], frozenset({'row5', 'col10'}): ['MX76'], frozenset({'col7', 'row5'}): ['MX75'], frozenset({'row5', 'col2'}): ['MX74'], frozenset({'row5', 'col1'}): ['MX73'], frozenset({'row5', 'col0'}): ['MX72'], frozenset({'col15', 'row4'}): ['MX71'], frozenset({'col14', 'row4'}): ['MX70'], frozenset({'row4', 'col12'}): ['MX69'], frozenset({'row4', 'col11'}): ['MX68'], frozenset({'col10', 'row4'}): ['MX67'], frozenset({'row4', 'col9'}): ['MX66'], frozenset({'row4', 'col8'}): ['MX65'], frozenset({'col7', 'row4'}): ['MX64'], frozenset({'col6', 'row4'}): ['MX63'], frozenset({'col5', 'row4'}): ['MX62'], frozenset({'col4', 'row4'}): ['MX61'], frozenset({'row4', 'col3'}): ['MX60'], frozenset({'row4', 'col2'}): ['MX59'], frozenset({'col0', 'row4'}): ['MX58'], frozenset({'col15', 'row3'}): ['MX57'], frozenset({'row3', 'col14'}): ['MX56'], frozenset({'row3', 'col11'}): ['MX55'], frozenset({'row3', 'col10'}): ['MX54'], frozenset({'row3', 'col9'}): ['MX53'], frozenset({'row3', 'col8'}): ['MX52'], frozenset({'col7', 'row3'}): ['MX51'], frozenset({'col6', 'row3'}): ['MX50'], frozenset({'col5', 'row3'}): ['MX49'], frozenset({'col4', 'row3'}): ['MX48'], frozenset({'row3', 'col3'}): ['MX47'], frozenset({'row3', 'col2'}): ['MX46'], frozenset({'row3', 'col1'}): ['MX45'], frozenset({'col0', 'row3'}): ['MX44'], frozenset({'col15', 'row2'}): ['MX43'], frozenset({'col14', 'row2'}): ['MX42'], frozenset({'row2', 'col13'}): ['MX41'], frozenset({'row2', 'col12'}): ['MX40'], frozenset({'row2', 'col11'}): ['MX39'], frozenset({'row2', 'col10'}): ['MX38'], frozenset({'row2', 'col9'}): ['MX37'], frozenset({'row2', 'col8'}): ['MX36'], frozenset({'col7', 'row2'}): ['MX35'], frozenset({'col6', 'row2'}): ['MX34'], frozenset({'col5', 'row2'}): ['MX33'], frozenset({'col4', 'row2'}): ['MX32'], frozenset({'row2', 'col3'}): ['MX31'], frozenset({'row2', 'col2'}): ['MX30'], frozenset({'col15', 'row1'}): ['MX28'], frozenset({'col14', 'row1'}): ['MX27'], frozenset({'row1', 'col12'}): ['MX26'], frozenset({'row1', 'col11'}): ['MX25'], frozenset({'row1', 'col10'}): ['MX24'], frozenset({'row1', 'col9'}): ['MX23'], frozenset({'row1', 'col8'}): ['MX22'], frozenset({'col7', 'row1'}): ['MX21'], frozenset({'col6', 'row1'}): ['MX20'], frozenset({'col5', 'row1'}): ['MX19'], frozenset({'col4', 'row1'}): ['MX18'], frozenset({'row1', 'col3'}): ['MX17'], frozenset({'row1', 'col2'}): ['MX16'], frozenset({'row1', 'col1'}): ['MX15'], frozenset({'col0', 'row1'}): ['MX14'], frozenset({'row0', 'col12'}): ['MX13'], frozenset({'row0', 'col11'}): ['MX12'], frozenset({'col10', 'row0'}): ['MX11'], frozenset({'row0', 'col9'}): ['MX10'], frozenset({'row0', 'col8'}): ['MX9'], frozenset({'col7', 'row0'}): ['MX8'], frozenset({'col6', 'row0'}): ['MX7'], frozenset({'col5', 'row0'}): ['MX6'], frozenset({'col4', 'row0'}): ['MX5'], frozenset({'row0', 'col2'}): ['MX3'], frozenset({'row0', 'col1'}): ['MX2'], frozenset({'col0', 'row0'}): ['MX1'], frozenset({'row0', 'col3'}): ['MX4'], frozenset({'col0', 'row2'}): ['MX29']})
DEBUG: key_placer.py:145: Diodes by switch: {'MX81': ['D81'], 'MX80': ['D80'], 'MX79': ['D79'], 'MX78': ['D78'], 'MX77': ['D77'], 'MX76': ['D76'], 'MX75': ['D75'], 'MX74': ['D74'], 'MX73': ['D73'], 'MX72': ['D72'], 'MX71': ['D71'], 'MX70': ['D70'], 'MX69': ['D69'], 'MX68': ['D68'], 'MX67': ['D67'], 'MX66': ['D66'], 'MX65': ['D65'], 'MX64': ['D64'], 'MX63': ['D63'], 'MX62': ['D62'], 'MX61': ['D61'], 'MX60': ['D60'], 'MX59': ['D59'], 'MX58': ['D58'], 'MX57': ['D57'], 'MX56': ['D56'], 'MX55': ['D55'], 'MX54': ['D54'], 'MX53': ['D53'], 'MX52': ['D52'], 'MX51': ['D51'], 'MX50': ['D50'], 'MX49': ['D49'], 'MX48': ['D48'], 'MX47': ['D47'], 'MX46': ['D46'], 'MX45': ['D45'], 'MX44': ['D44'], 'MX43': ['D43'], 'MX42': ['D42'], 'MX41': ['D41'], 'MX40': ['D40'], 'MX39': ['D39'], 'MX38': ['D38'], 'MX37': ['D37'], 'MX36': ['D36'], 'MX35': ['D35'], 'MX34': ['D34'], 'MX33': ['D33'], 'MX32': ['D32'], 'MX31': ['D31'], 'MX30': ['D30'], 'MX29': ['D29'], 'MX28': ['D28'], 'MX27': ['D27'], 'MX26': ['D26'], 'MX25': ['D25'], 'MX24': ['D24'], 'MX23': ['D23'], 'MX22': ['D22'], 'MX21': ['D21'], 'MX20': ['D20'], 'MX19': ['D19'], 'MX18': ['D18'], 'MX17': ['D17'], 'MX16': ['D16'], 'MX15': ['D15'], 'MX14': ['D14'], 'MX13': ['D13'], 'MX12': ['D12'], 'MX11': ['D11'], 'MX10': ['D10'], 'MX9': ['D9'], 'MX8': ['D8'], 'MX7': ['D7'], 'MX6': ['D6'], 'MX5': ['D5'], 'MX4': ['D4'], 'MX3': ['D3'], 'MX2': ['D2'], 'MX1': ['D1']}
INFO: kle_serial.py:931: User layout: [[{'a': 5}, 'esc', 'f1', 'f2', 'f3', 'f4', 'f5', 'f6', 'f7', 'f8', 'f9', 'f10', 'f11', 'f12'], ['~', '1', '2', '3', '4', '5', '6', '7', '8', '9', '0', '-', '+', {'w': 2}, 'backspace', 'pgup'], [{'w': 1.5}, 'tab', 'q', 'w', 'e', 'r', 't', 'y', 'u', 'i', 'o', 'p', '[', ']', {'w': 1.5}, '\\', 'pgdn'], [{'w': 1.75}, 'caps lock', 'a', 's', 'd', 'f', 'g', 'h', 'j', 'k', 'l', ';', "'", {'w': 2.25}, 'enter', 'home'], [{'w': 2.25}, 'shift', 'z', 'x', 'c', 'v', 'b', 'n', 'm', ',', '.', '/', {'w': 1.75}, 'shift', {'a': 7}, '^', {'a': 5}, 'end'], [{'a': 7, 'w': 1.25}, 'ctrl', {'w': 1.25}, 'option', {'w': 1.25}, 'cmd', {'w': 6.25}, '', 'cmd', 'fn', 'ctrl', '<', '', '>']]
DEBUG: key_placer.py:724: Layout offset: (28575000, 28575000)
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for MX22
DEBUG: board_modifier.py:107: Getting MX22 footprint position: (190500000, 57150000)
DEBUG: board_modifier.py:84: Searching for optional S22 footprint in /Users/karthikkurapati/Documents/Keyboard75/hardware/Keyboard.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for MX21
DEBUG: board_modifier.py:107: Getting MX21 footprint position: (171450000, 57150000)
DEBUG: board_modifier.py:84: Searching for optional S21 footprint in /Users/karthikkurapati/Documents/Keyboard75/hardware/Keyboard.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for MX20
DEBUG: board_modifier.py:107: Getting MX20 footprint position: (152400000, 57150000)
DEBUG: board_modifier.py:84: Searching for optional S20 footprint in /Users/karthikkurapati/Documents/Keyboard75/hardware/Keyboard.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for MX19
DEBUG: board_modifier.py:107: Getting MX19 footprint position: (133350000, 57150000)
DEBUG: board_modifier.py:84: Searching for optional S19 footprint in /Users/karthikkurapati/Documents/Keyboard75/hardware/Keyboard.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for MX18
DEBUG: board_modifier.py:107: Getting MX18 footprint position: (114300000, 57150000)
DEBUG: board_modifier.py:84: Searching for optional S18 footprint in /Users/karthikkurapati/Documents/Keyboard75/hardware/Keyboard.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for MX17
DEBUG: board_modifier.py:107: Getting MX17 footprint position: (95250000, 57150000)
DEBUG: board_modifier.py:84: Searching for optional S17 footprint in /Users/karthikkurapati/Documents/Keyboard75/hardware/Keyboard.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for MX16
DEBUG: board_modifier.py:107: Getting MX16 footprint position: (76200000, 57150000)
DEBUG: board_modifier.py:84: Searching for optional S16 footprint in /Users/karthikkurapati/Documents/Keyboard75/hardware/Keyboard.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for MX15
DEBUG: board_modifier.py:107: Getting MX15 footprint position: (57150000, 57150000)
DEBUG: board_modifier.py:84: Searching for optional S15 footprint in /Users/karthikkurapati/Documents/Keyboard75/hardware/Keyboard.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for MX14
DEBUG: board_modifier.py:107: Getting MX14 footprint position: (38100000, 57150000)
DEBUG: board_modifier.py:84: Searching for optional S14 footprint in /Users/karthikkurapati/Documents/Keyboard75/hardware/Keyboard.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for MX13
DEBUG: board_modifier.py:107: Getting MX13 footprint position: (266700000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional S13 footprint in /Users/karthikkurapati/Documents/Keyboard75/hardware/Keyboard.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for MX12
DEBUG: board_modifier.py:107: Getting MX12 footprint position: (247650000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional S12 footprint in /Users/karthikkurapati/Documents/Keyboard75/hardware/Keyboard.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for MX11
DEBUG: board_modifier.py:107: Getting MX11 footprint position: (228600000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional S11 footprint in /Users/karthikkurapati/Documents/Keyboard75/hardware/Keyboard.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for MX10
DEBUG: board_modifier.py:107: Getting MX10 footprint position: (209550000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional S10 footprint in /Users/karthikkurapati/Documents/Keyboard75/hardware/Keyboard.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for MX9
DEBUG: board_modifier.py:107: Getting MX9 footprint position: (190500000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional S9 footprint in /Users/karthikkurapati/Documents/Keyboard75/hardware/Keyboard.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for MX8
DEBUG: board_modifier.py:107: Getting MX8 footprint position: (171450000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional S8 footprint in /Users/karthikkurapati/Documents/Keyboard75/hardware/Keyboard.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for MX7
DEBUG: board_modifier.py:107: Getting MX7 footprint position: (152400000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional S7 footprint in /Users/karthikkurapati/Documents/Keyboard75/hardware/Keyboard.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for MX6
DEBUG: board_modifier.py:107: Getting MX6 footprint position: (133350000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional S6 footprint in /Users/karthikkurapati/Documents/Keyboard75/hardware/Keyboard.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for MX5
DEBUG: board_modifier.py:107: Getting MX5 footprint position: (114300000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional S5 footprint in /Users/karthikkurapati/Documents/Keyboard75/hardware/Keyboard.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for MX3
DEBUG: board_modifier.py:107: Getting MX3 footprint position: (76200000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional S3 footprint in /Users/karthikkurapati/Documents/Keyboard75/hardware/Keyboard.kicad_pcb
DEBUG: board_modifier.py:94: Setting S3 footprint position: (76200000, 38100000)
DEBUG: board_modifier.py:107: Getting S3 footprint position: (76200000, 38100000)
DEBUG: key_placer.py:854: Placing additional elements for MX2
DEBUG: board_modifier.py:107: Getting MX2 footprint position: (57150000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional S2 footprint in /Users/karthikkurapati/Documents/Keyboard75/hardware/Keyboard.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for MX1
DEBUG: board_modifier.py:107: Getting MX1 footprint position: (38100000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional S1 footprint in /Users/karthikkurapati/Documents/Keyboard75/hardware/Keyboard.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for MX4
DEBUG: board_modifier.py:107: Getting MX4 footprint position: (95250000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional S4 footprint in /Users/karthikkurapati/Documents/Keyboard75/hardware/Keyboard.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for MX29
DEBUG: board_modifier.py:107: Getting MX29 footprint position: (42862500, 76200000)
DEBUG: board_modifier.py:84: Searching for optional S29 footprint in /Users/karthikkurapati/Documents/Keyboard75/hardware/Keyboard.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
INFO: key_placer.py:486: Routing MX81 with D81
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'MX81:2' at (326390000, 128270000) with pad 'D81:2' at (326950000, 132950000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(326390000, 128270000), (326390000, 132390000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(326390000, 132390000), (326950000, 132950000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing MX80 with D80
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'MX80:2' at (307340000, 128270000) with pad 'D80:2' at (307900000, 132950000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(307340000, 128270000), (307340000, 132390000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(307340000, 132390000), (307900000, 132950000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing MX79 with D79
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'MX79:2' at (288290000, 128270000) with pad 'D79:2' at (288850000, 132950000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(288290000, 128270000), (288290000, 132390000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(288290000, 132390000), (288850000, 132950000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing MX78 with D78
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'MX78:2' at (269240000, 128270000) with pad 'D78:2' at (269800000, 132950000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(269240000, 128270000), (269240000, 132390000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(269240000, 132390000), (269800000, 132950000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing MX77 with D77
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'MX77:2' at (250190000, 128270000) with pad 'D77:2' at (250750000, 132950000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(250190000, 128270000), (250190000, 132390000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(250190000, 132390000), (250750000, 132950000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing MX76 with D76
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'MX76:2' at (231140000, 128270000) with pad 'D76:2' at (231700000, 132950000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(231140000, 128270000), (231140000, 132390000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(231140000, 132390000), (231700000, 132950000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing MX75 with D75
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'MX75:2' at (162083750, 128270000) with pad 'D75:2' at (162643750, 132950000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(162083750, 128270000), (162083750, 132390000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(162083750, 132390000), (162643750, 132950000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing MX74 with D74
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'MX74:2' at (90646250, 128270000) with pad 'D74:2' at (91206250, 132950000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(90646250, 128270000), (90646250, 132390000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(90646250, 132390000), (91206250, 132950000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing MX73 with D73
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'MX73:2' at (66833750, 128270000) with pad 'D73:2' at (67393750, 132950000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(66833750, 128270000), (66833750, 132390000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(66833750, 132390000), (67393750, 132950000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing MX72 with D72
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'MX72:2' at (43021250, 128270000) with pad 'D72:2' at (43581250, 132950000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(43021250, 128270000), (43021250, 132390000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(43021250, 132390000), (43581250, 132950000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing MX71 with D71
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'MX71:2' at (326390000, 109220000) with pad 'D71:2' at (326950000, 113900000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(326390000, 109220000), (326390000, 113340000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(326390000, 113340000), (326950000, 113900000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing MX70 with D70
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'MX70:2' at (307340000, 109220000) with pad 'D70:2' at (307900000, 113900000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(307340000, 109220000), (307340000, 113340000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(307340000, 113340000), (307900000, 113900000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing MX69 with D69
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'MX69:2' at (281146250, 109220000) with pad 'D69:2' at (281706250, 113900000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(281146250, 109220000), (281146250, 113340000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(281146250, 113340000), (281706250, 113900000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing MX68 with D68
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'MX68:2' at (254952500, 109220000) with pad 'D68:2' at (255512500, 113900000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(254952500, 109220000), (254952500, 113340000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(254952500, 113340000), (255512500, 113900000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing MX67 with D67
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'MX67:2' at (235902500, 109220000) with pad 'D67:2' at (236462500, 113900000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(235902500, 109220000), (235902500, 113340000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(235902500, 113340000), (236462500, 113900000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing MX66 with D66
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'MX66:2' at (216852500, 109220000) with pad 'D66:2' at (217412500, 113900000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(216852500, 109220000), (216852500, 113340000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(216852500, 113340000), (217412500, 113900000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing MX65 with D65
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'MX65:2' at (197802500, 109220000) with pad 'D65:2' at (198362500, 113900000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(197802500, 109220000), (197802500, 113340000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(197802500, 113340000), (198362500, 113900000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing MX64 with D64
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'MX64:2' at (178752500, 109220000) with pad 'D64:2' at (179312500, 113900000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(178752500, 109220000), (178752500, 113340000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(178752500, 113340000), (179312500, 113900000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing MX63 with D63
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'MX63:2' at (159702500, 109220000) with pad 'D63:2' at (160262500, 113900000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(159702500, 109220000), (159702500, 113340000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(159702500, 113340000), (160262500, 113900000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing MX62 with D62
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
